snr_db,avg_svd,avg_gmd_thp,gain_gmd_thp_vs_svd,avg_svd_ber,avg_gmd_thp_ber,avg_svd_leakage,avg_gmd_thp_leakage
-10.0,1.2085620662982235,0.00537804574593892,-1.2031840205522846,0.3837890625,0.5029296875,0.0,0.0
0.0,7.06949456756322,0.7382871826866788,-6.331207384876541,0.1943359375,0.38525390625,0.0,0.0
10.0,14.21852370131833,15.438183589136004,1.2196598878176736,0.03466796875,0.0078125,0.0,0.0
20.0,15.996511285505417,16.0,0.0034887144945834336,0.0,0.0,0.0,0.0
30.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0
