snr_db,avg_svd,avg_gmd_thp,gain_gmd_thp_vs_svd,avg_svd_ber,avg_gmd_thp_ber,avg_svd_leakage,avg_gmd_thp_leakage
-10.0,0.9335035337904234,0.0,-0.9335035337904234,0.4306640625,0.49951171875,0.0,0.0
0.0,4.53253473250952,0.0,-4.53253473250952,0.3076171875,0.505859375,0.0,0.0
10.0,8.04654364597123,1.3278435125129056,-6.7187001334583245,0.2060546875,0.3544921875,0.0,0.0
20.0,11.016327908026513,15.645623380111523,4.62929547208501,0.10888671875,0.005859375,0.0,0.0
30.0,15.114364886520978,16.0,0.8856351134790224,0.01611328125,0.0,0.0,0.0
