snr_db,avg_svd,avg_gmd_thp,gain_gmd_thp_vs_svd,avg_svd_ber,avg_gmd_thp_ber,avg_svd_leakage,avg_gmd_thp_leakage
-10.0,0.06623115166291527,2.2293972829601216e-05,-0.06620885769008567,0.4921875,0.4969075520833333,0.0,0.0
0.0,0.5445079389558458,0.00227299132885328,-0.5422349476269925,0.4736328125,0.4991861979166667,0.0,0.0
10.0,3.622018596435236,0.012940412503532173,-3.609078183931704,0.42122395833333337,0.48779296875,0.0,0.0
20.0,12.258647423486376,0.015103781147166373,-12.24354364233921,0.3235677083333333,0.49283854166666663,0.0,0.0
30.0,22.323080882043826,9.648120318803727,-12.674960563240099,0.23128255208333334,0.2991536458333333,0.0,0.0
