snr_db,avg_baseline_noop,avg_svd,avg_gmd,avg_init,avg_soft_manifold,avg_hard_manifold,gain_soft_vs_init,gain_hard_vs_init,gain_hard_vs_soft
0.0,0.0,6.888222963560757,4.530007243556756,6.888223108100057,8.024949605947157,8.31316099930515,1.1367264978471,1.4249378912050936,0.28821139335799373
10.0,0.0,23.630601613043105,18.245679322345907,23.630601895106103,23.885835871275354,23.931848716289185,0.2552339761692508,0.30124682118308144,0.04601284501383063
20.0,0.0,42.41391773617026,41.975850608198044,42.41391820653448,44.09496874954636,43.75688907348401,1.681050543011878,1.3429708669495284,-0.3380796760623497
