snr_db,svd,gmd,ucd,gain_gmd_vs_svd,gain_ucd_vs_svd,gain_ucd_vs_gmd,svd_ber,gmd_ber,ucd_ber,svd_leakage,gmd_leakage,ucd_leakage
0.0,4.43609595134281,2.9961322628962335,3.560340221246109,-1.4399636884465763,-0.8757557300967007,0.5642079583498756,0.32919108072916675,0.3428141276041667,0.3237548828125,0.0,0.0,0.0
10.0,15.932601218213017,16.41401323698792,16.606124527314268,0.48141201877490225,0.6735233091012507,0.19211129032634844,0.10940755208333335,0.09404296875000001,0.0910888671875,0.0,0.0,0.0
20.0,23.01645695365543,23.91407708061982,23.917133140034633,0.8976201269643873,0.9006761863792008,0.0030560594148134612,0.011555989583333332,0.0010091145833333334,0.0009358723958333334,0.0,0.0,0.0
30.0,23.997011820529888,24.0,24.0,0.0029881794701118736,0.0029881794701118736,0.0,2.44140625e-05,0.0,0.0,0.0,0.0,0.0
