snr_db,avg_baseline_noop,avg_svd,avg_gmd,avg_init,avg_soft_manifold,avg_hard_manifold,gain_soft_vs_init,gain_hard_vs_init,gain_hard_vs_soft
0.0,0.0,7.248180509518373,5.442326534107716,7.24818044952384,8.130743733201431,8.25994968760941,0.882563283677591,1.01176923808557,0.1292059544079791
10.0,0.0,15.033047660823268,15.93651582942653,15.936515857302457,15.977964976765218,15.977944089332443,0.04144911946276153,0.041428232029986134,-2.0887432775396064e-05
