snr_db,svd,gmd,ucd,gain_gmd_vs_svd,gain_ucd_vs_svd,gain_ucd_vs_gmd,svd_ber,gmd_ber,ucd_ber,svd_leakage,gmd_leakage,ucd_leakage
10.0,17.1508274737562,17.560882685318376,17.51804033600199,0.4100552115621774,0.3672128622457933,-0.04284234931638409,0.09114583333333333,0.09049479166666667,0.08854166666666667,0.0,0.0,0.0
