snr_db,avg_svd,avg_gmd_thp,gain_gmd_thp_vs_svd,avg_svd_ber,avg_gmd_thp_ber,avg_svd_leakage,avg_gmd_thp_leakage
-10.0,0.8189150204745572,0.008030941821405069,-0.8108840786531522,0.43408203125,0.49072265625,0.0,0.0
0.0,3.5989773541882593,0.00054009068598182,-3.5984372635022774,0.33642578125,0.5146484375,0.0,0.0
10.0,7.763969093930893,1.9333838948735624,-5.83058519905733,0.20654296875,0.3505859375,0.0,0.0
20.0,11.669426901186863,13.387143211990775,1.7177163108039117,0.1044921875,0.0517578125,0.0,0.0
30.0,14.323166734159972,15.99999966074611,1.6768329265861368,0.0390625,0.0,0.0,0.0
