snr_db,svd,gmd,ucd,gain_ucd_vs_gmd,svd_ber,gmd_ber,ucd_ber
0.0,0.6378684889046736,0.06067299243909948,0.11045670214675123,0.049783709707651745,0.4704861111111111,0.49761284722222215,0.4921875
5.0,3.767492032587113,1.9752631293515357,2.6077503274741183,0.6324871981225826,0.42426215277777785,0.43402777777777785,0.42339409722222227
10.0,10.32838503766212,8.560027575111208,9.106869974790447,0.5468423996792389,0.32812499999999994,0.33745659722222227,0.3365885416666667
