channel_index,config_id,snr_db,svd_rate,ucd_rate,delta_rate
972,0,28,nan,nan,nan
972,0,29,nan,nan,nan
972,0,30,40.494823,47.923137,7.4283136
973,0,0,0.44976209,0.094197941,-0.35556415
973,0,1,nan,nan,nan
973,0,2,nan,nan,nan
973,0,3,nan,nan,nan
973,0,4,nan,nan,nan
973,0,5,3.1621916,1.2818653,-1.8803263
973,0,6,nan,nan,nan
973,0,7,nan,nan,nan
973,0,8,nan,nan,nan
973,0,9,nan,nan,nan
973,0,10,9.3895306,5.9348014,-3.4547292
973,0,11,nan,nan,nan
973,0,12,nan,nan,nan
973,0,13,nan,nan,nan
973,0,14,nan,nan,nan
973,0,15,18.885438,14.963878,-3.9215596
973,0,16,nan,nan,nan
973,0,17,nan,nan,nan
973,0,18,nan,nan,nan
973,0,19,28.002107,24.255997,-3.7461102
973,0,20,29.853376,27.324532,-2.528844
973,0,21,31.568536,30.619972,-0.94856353
973,0,22,33.183273,34.627608,1.4443351
973,0,23,34.581642,37.834213,3.2525708
973,0,24,35.734917,40.758058,5.0231412
973,0,25,36.666519,43.470845,6.8043257
973,0,26,nan,nan,nan
973,0,27,nan,nan,nan
973,0,28,nan,nan,nan
973,0,29,nan,nan,nan
973,0,30,39.971926,47.976579,8.0046524
974,0,0,0.296099,0,-0.296099
974,0,1,nan,nan,nan
974,0,2,nan,nan,nan
974,0,3,nan,nan,nan
974,0,4,nan,nan,nan
974,0,5,2.0286607,0.37054889,-1.6581118
974,0,6,nan,nan,nan
974,0,7,nan,nan,nan
974,0,8,nan,nan,nan
974,0,9,nan,nan,nan
974,0,10,5.6516691,3.5883505,-2.0633187
974,0,11,nan,nan,nan
974,0,12,nan,nan,nan
974,0,13,nan,nan,nan
974,0,14,nan,nan,nan
974,0,15,14.062225,9.8232757,-4.2389497
974,0,16,nan,nan,nan
974,0,17,nan,nan,nan
974,0,18,nan,nan,nan
974,0,19,22.941223,19.964249,-2.9769735
974,0,20,24.849607,22.895256,-1.9543519
974,0,21,26.702989,26.727815,0.024825867
974,0,22,28.6074,30.715306,2.1079062
974,0,23,30.555338,34.433494,3.8781559
974,0,24,32.506242,38.255083,5.7488407
974,0,25,34.457962,41.640845,7.1828826
974,0,26,nan,nan,nan
974,0,27,nan,nan,nan
974,0,28,nan,nan,nan
974,0,29,nan,nan,nan
974,0,30,42.592867,47.830597,5.2377296
975,0,0,1.1122509,0.11455846,-0.99769241
975,0,1,nan,nan,nan
975,0,2,nan,nan,nan
975,0,3,nan,nan,nan
975,0,4,nan,nan,nan
975,0,5,4.5210601,2.4422648,-2.0787953
975,0,6,nan,nan,nan
975,0,7,nan,nan,nan
975,0,8,nan,nan,nan
975,0,9,nan,nan,nan
975,0,10,10.655458,8.682507,-1.9729507
975,0,11,nan,nan,nan
975,0,12,nan,nan,nan
975,0,13,nan,nan,nan
975,0,14,nan,nan,nan
975,0,15,20.466429,17.595196,-2.8712332
975,0,16,22.759228,19.191905,-3.5673224
975,0,17,24.998464,23.375595,-1.6228693
975,0,18,27.069926,26.476942,-0.5929843
975,0,19,28.968071,29.936081,0.96800998
975,0,20,30.816388,33.15565,2.3392617
975,0,21,32.714202,36.675084,3.9608817
975,0,22,nan,nan,nan
975,0,23,nan,nan,nan
975,0,24,nan,nan,nan
975,0,25,39.599196,45.764617,6.1654203
975,0,26,nan,nan,nan
975,0,27,nan,nan,nan
975,0,28,nan,nan,nan
975,0,29,nan,nan,nan
975,0,30,45.021616,47.999654,2.978038
976,0,0,1.0850419,0.25434604,-0.83069582
976,0,1,nan,nan,nan
976,0,2,nan,nan,nan
976,0,3,nan,nan,nan
976,0,4,nan,nan,nan
976,0,5,4.7508826,2.5215798,-2.2293028
976,0,6,nan,nan,nan
976,0,7,nan,nan,nan
976,0,8,nan,nan,nan
976,0,9,nan,nan,nan
976,0,10,11.86681,9.877769,-1.9890414
976,0,11,nan,nan,nan
976,0,12,nan,nan,nan
976,0,13,nan,nan,nan
976,0,14,nan,nan,nan
976,0,15,22.610632,20.068608,-2.5420239
976,0,16,25.039929,22.710657,-2.3292723
976,0,17,27.456831,25.397184,-2.0596469
976,0,18,29.738758,28.617609,-1.1211487
976,0,19,31.86963,31.956461,0.086831099
976,0,20,33.829877,35.292042,1.4621648
976,0,21,35.567038,38.513847,2.9468086
976,0,22,nan,nan,nan
976,0,23,nan,nan,nan
976,0,24,nan,nan,nan
976,0,25,40.289862,46.889588,6.5997268
976,0,26,nan,nan,nan
976,0,27,nan,nan,nan
976,0,28,nan,nan,nan
976,0,29,nan,nan,nan
976,0,30,44.015626,48,3.9843739
977,0,0,0.91128158,0.077330519,-0.83395106
977,0,1,nan,nan,nan
977,0,2,nan,nan,nan
977,0,3,nan,nan,nan
977,0,4,nan,nan,nan
977,0,5,3.6315928,1.1752346,-2.4563582
977,0,6,nan,nan,nan
977,0,7,nan,nan,nan
977,0,8,nan,nan,nan
977,0,9,nan,nan,nan
977,0,10,8.5462029,4.9054571,-3.6407458
977,0,11,nan,nan,nan
977,0,12,nan,nan,nan
977,0,13,nan,nan,nan
977,0,14,nan,nan,nan
977,0,15,17.048316,12.268964,-4.7793517
977,0,16,nan,nan,nan
977,0,17,nan,nan,nan
977,0,18,nan,nan,nan
977,0,19,23.961234,21.636711,-2.324523
977,0,20,25.428286,24.541642,-0.88664451
977,0,21,26.852594,27.702954,0.8503594
977,0,22,28.276991,31.448042,3.1710509
977,0,23,29.746163,35.061399,5.3152369
977,0,24,31.311064,39.020933,7.7098686
977,0,25,32.958723,42.10405,9.1453268
977,0,26,nan,nan,nan
977,0,27,nan,nan,nan
977,0,28,nan,nan,nan
977,0,29,nan,nan,nan
977,0,30,40.553117,47.93192,7.3788027
978,0,0,0.21592219,0.0023904772,-0.21353171
978,0,1,nan,nan,nan
978,0,2,nan,nan,nan
978,0,3,nan,nan,nan
978,0,4,nan,nan,nan
978,0,5,1.9508031,0.17860241,-1.7722007
978,0,6,nan,nan,nan
978,0,7,nan,nan,nan
978,0,8,nan,nan,nan
978,0,9,nan,nan,nan
978,0,10,4.9247778,0.32872176,-4.596056
978,0,11,nan,nan,nan
978,0,12,nan,nan,nan
978,0,13,nan,nan,nan
978,0,14,nan,nan,nan
978,0,15,11.477641,7.330444,-4.1471967
978,0,16,nan,nan,nan
978,0,17,nan,nan,nan
978,0,18,nan,nan,nan
978,0,19,nan,nan,nan
978,0,20,19.524674,13.838222,-5.6864523
978,0,21,nan,nan,nan
978,0,22,nan,nan,nan
978,0,23,23.809679,22.975625,-0.83405475
978,0,24,25.456457,24.109591,-1.346866
978,0,25,27.200092,28.854346,1.6542539
978,0,26,28.989593,33.114232,4.1246392
978,0,27,30.767702,36.573127,5.8054246
978,0,28,32.460435,39.849234,7.3887998
978,0,29,34.014586,42.752447,8.7378604
978,0,30,35.423666,45.12957,9.7059041
979,0,0,0.90970644,0,-0.90970644
979,0,1,nan,nan,nan
979,0,2,nan,nan,nan
979,0,3,nan,nan,nan
979,0,4,nan,nan,nan
979,0,5,3.3412364,0.40096686,-2.9402695
979,0,6,nan,nan,nan
979,0,7,nan,nan,nan
979,0,8,nan,nan,nan
979,0,9,nan,nan,nan
979,0,10,8.2803571,5.4453165,-2.8350406
979,0,11,nan,nan,nan
979,0,12,nan,nan,nan
979,0,13,nan,nan,nan
979,0,14,nan,nan,nan
979,0,15,16.355906,11.36864,-4.9872656
979,0,16,nan,nan,nan
979,0,17,nan,nan,nan
979,0,18,nan,nan,nan
979,0,19,23.484812,20.318789,-3.1660231
979,0,20,25.36551,23.303734,-2.0617758
979,0,21,27.190513,26.222545,-0.96796853
979,0,22,28.826176,29.429443,0.6032676
979,0,23,30.226608,33.24715,3.0205413
979,0,24,31.497024,36.799272,5.3022485
979,0,25,32.810001,39.688815,6.8788146
979,0,26,nan,nan,nan
979,0,27,nan,nan,nan
979,0,28,nan,nan,nan
979,0,29,nan,nan,nan
979,0,30,40.231159,47.533849,7.3026902
980,0,0,2.0160386,0.46453029,-1.5515084
980,0,1,nan,nan,nan
980,0,2,nan,nan,nan
980,0,3,nan,nan,nan
980,0,4,nan,nan,nan
980,0,5,5.7324318,2.0994977,-3.6329342
980,0,6,nan,nan,nan
980,0,7,nan,nan,nan
980,0,8,nan,nan,nan
980,0,9,nan,nan,nan
980,0,10,13.299655,8.681808,-4.6178469
980,0,11,nan,nan,nan
980,0,12,nan,nan,nan
980,0,13,nan,nan,nan
980,0,14,nan,nan,nan
980,0,15,21.203635,18.131018,-3.0726165
980,0,16,22.716875,20.652953,-2.0639222
980,0,17,24.364412,23.692773,-0.67163885
980,0,18,26.172019,26.705987,0.53396782
980,0,19,28.12905,30.240876,2.1118263
980,0,20,30.134799,34.166248,4.0314486
980,0,21,32.030646,37.351267,5.320621
980,0,22,nan,nan,nan
980,0,23,nan,nan,nan
980,0,24,nan,nan,nan
980,0,25,37.545478,46.623288,9.0778095
980,0,26,nan,nan,nan
980,0,27,nan,nan,nan
980,0,28,nan,nan,nan
980,0,29,nan,nan,nan
980,0,30,41.668382,47.999999,6.3316165
981,0,0,1.6595572,0.40080869,-1.2587485
981,0,1,nan,nan,nan
981,0,2,nan,nan,nan
981,0,3,nan,nan,nan
981,0,4,nan,nan,nan
981,0,5,5.37904,2.967363,-2.411677
981,0,6,nan,nan,nan
981,0,7,nan,nan,nan
981,0,8,nan,nan,nan
981,0,9,nan,nan,nan
981,0,10,12.729983,5.0429002,-7.6870827
981,0,11,nan,nan,nan
981,0,12,nan,nan,nan
981,0,13,nan,nan,nan
981,0,14,nan,nan,nan
981,0,15,22.251324,17.153664,-5.0976597
981,0,16,23.958049,20.151986,-3.8060637
981,0,17,25.690946,22.56335,-3.1275968
981,0,18,27.501518,25.414562,-2.0869564
981,0,19,29.407744,29.384696,-0.023047172
981,0,20,31.185289,33.509149,2.3238594
981,0,21,32.677283,36.524498,3.847215
981,0,22,nan,nan,nan
981,0,23,nan,nan,nan
981,0,24,nan,nan,nan
981,0,25,36.110632,45.942295,9.831663
981,0,26,nan,nan,nan
981,0,27,nan,nan,nan
981,0,28,nan,nan,nan
981,0,29,nan,nan,nan
981,0,30,39.028648,47.999795,8.971147
982,0,0,0.37977691,0.040311461,-0.33946545
982,0,1,nan,nan,nan
982,0,2,nan,nan,nan
982,0,3,nan,nan,nan
982,0,4,nan,nan,nan
982,0,5,3.8576469,2.0317999,-1.825847
982,0,6,nan,nan,nan
982,0,7,nan,nan,nan
982,0,8,nan,nan,nan
982,0,9,nan,nan,nan
982,0,10,10.389376,8.7429519,-1.646424
982,0,11,nan,nan,nan
982,0,12,nan,nan,nan
982,0,13,nan,nan,nan
982,0,14,nan,nan,nan
982,0,15,21.417479,16.875472,-4.5420065
982,0,16,nan,nan,nan
982,0,17,nan,nan,nan
982,0,18,nan,nan,nan
982,0,19,30.373343,27.888913,-2.4844293
982,0,20,32.079792,31.451748,-0.62804408
982,0,21,33.596073,35.512072,1.9159989
982,0,22,34.954343,38.969489,4.015146
982,0,23,36.164221,42.100175,5.935954
982,0,24,37.221044,44.561011,7.3399669
982,0,25,38.141642,46.265864,8.124222
982,0,26,nan,nan,nan
982,0,27,nan,nan,nan
982,0,28,nan,nan,nan
982,0,29,nan,nan,nan
982,0,30,42.112361,47.999437,5.8870765
983,0,0,1.1121392,0.26215145,-0.84998779
983,0,1,nan,nan,nan
983,0,2,nan,nan,nan
983,0,3,nan,nan,nan
983,0,4,nan,nan,nan
983,0,5,3.8352644,2.3011773,-1.534087
983,0,6,nan,nan,nan
983,0,7,nan,nan,nan
983,0,8,nan,nan,nan
983,0,9,nan,nan,nan
983,0,10,9.9906752,8.3108321,-1.6798431
983,0,11,nan,nan,nan
983,0,12,nan,nan,nan
983,0,13,nan,nan,nan
983,0,14,nan,nan,nan
983,0,15,19.663329,16.914888,-2.7484405
983,0,16,21.79977,19.258548,-2.5412215
983,0,17,23.879624,21.927287,-1.9523376
983,0,18,25.846494,24.937982,-0.90851143
983,0,19,27.795385,28.523046,0.72766048
983,0,20,29.811734,31.819715,2.0079815
983,0,21,31.816493,35.104423,3.2879302
983,0,22,nan,nan,nan
983,0,23,nan,nan,nan
983,0,24,nan,nan,nan
983,0,25,38.719187,45.608297,6.8891094
983,0,26,nan,nan,nan
983,0,27,nan,nan,nan
983,0,28,nan,nan,nan
983,0,29,nan,nan,nan
983,0,30,44.643355,47.999851,3.356496
984,0,0,1.8344966,0.11638747,-1.7181091
984,0,1,nan,nan,nan
984,0,2,nan,nan,nan
984,0,3,nan,nan,nan
984,0,4,nan,nan,nan
984,0,5,5.0501235,2.2697509,-2.7803726
984,0,6,nan,nan,nan
984,0,7,nan,nan,nan
984,0,8,nan,nan,nan
984,0,9,nan,nan,nan
984,0,10,11.257006,8.3393807,-2.9176255
984,0,11,nan,nan,nan
984,0,12,nan,nan,nan
984,0,13,nan,nan,nan
984,0,14,nan,nan,nan
984,0,15,20.526614,17.683292,-2.8433214
984,0,16,22.64851,20.735628,-1.9128816
984,0,17,24.82283,23.439199,-1.3836312
984,0,18,27.010095,26.527017,-0.4830778
984,0,19,29.098409,29.94967,0.85126065
984,0,20,30.98846,33.200038,2.2115787
984,0,21,32.757534,36.688812,3.9312785
984,0,22,nan,nan,nan
984,0,23,nan,nan,nan
984,0,24,nan,nan,nan
984,0,25,38.624049,45.730256,7.1062067
984,0,26,nan,nan,nan
984,0,27,nan,nan,nan
984,0,28,nan,nan,nan
984,0,29,nan,nan,nan
984,0,30,44.267711,47.999709,3.7319983
985,0,0,0.68859307,0,-0.68859307
985,0,1,nan,nan,nan
985,0,2,nan,nan,nan
985,0,3,nan,nan,nan
985,0,4,nan,nan,nan
985,0,5,3.9058568,1.7921371,-2.1137197
985,0,6,nan,nan,nan
985,0,7,nan,nan,nan
985,0,8,nan,nan,nan
985,0,9,nan,nan,nan
985,0,10,10.667002,7.4474477,-3.2195539
985,0,11,nan,nan,nan
985,0,12,nan,nan,nan
985,0,13,nan,nan,nan
985,0,14,nan,nan,nan
985,0,15,21.024941,14.309137,-6.715804
985,0,16,nan,nan,nan
985,0,17,nan,nan,nan
985,0,18,nan,nan,nan
985,0,19,27.950496,25.633374,-2.3171213
985,0,20,29.62946,29.539901,-0.089558646
985,0,21,31.223081,33.683559,2.4604777
985,0,22,32.736489,37.706121,4.9696313
985,0,23,34.227992,40.999824,6.7718327
985,0,24,35.597311,43.613336,8.0160254
985,0,25,36.736855,45.544575,8.8077198
985,0,26,nan,nan,nan
985,0,27,nan,nan,nan
985,0,28,nan,nan,nan
985,0,29,nan,nan,nan
985,0,30,40.407144,47.998585,7.5914406
986,0,0,0.6672873,0.076235241,-0.59105206
986,0,1,nan,nan,nan
986,0,2,nan,nan,nan
986,0,3,nan,nan,nan
986,0,4,nan,nan,nan
986,0,5,3.3617505,0.80600749,-2.555743
986,0,6,nan,nan,nan
986,0,7,nan,nan,nan
986,0,8,nan,nan,nan
986,0,9,nan,nan,nan
986,0,10,8.4591067,5.1238902,-3.3352165
986,0,11,nan,nan,nan
986,0,12,nan,nan,nan
986,0,13,nan,nan,nan
986,0,14,nan,nan,nan
986,0,15,16.408688,13.531429,-2.8772588
986,0,16,nan,nan,nan
986,0,17,nan,nan,nan
986,0,18,nan,nan,nan
986,0,19,25.640335,23.324509,-2.3158259
986,0,20,27.767469,26.663214,-1.1042546
986,0,21,29.678445,30.158603,0.48015815
986,0,22,31.403486,33.846482,2.4429963
986,0,23,33.000234,37.353415,4.3531809
986,0,24,34.552329,40.714742,6.1624127
986,0,25,36.096384,43.514008,7.4176244
986,0,26,nan,nan,nan
986,0,27,nan,nan,nan
986,0,28,nan,nan,nan
986,0,29,nan,nan,nan
986,0,30,43.327956,47.996234,4.6682786
987,0,0,1.9927524,0.049335047,-1.9434173
987,0,1,nan,nan,nan
987,0,2,nan,nan,nan
987,0,3,nan,nan,nan
987,0,4,nan,nan,nan
987,0,5,6.1370925,2.6260652,-3.5110273
987,0,6,nan,nan,nan
987,0,7,nan,nan,nan
987,0,8,nan,nan,nan
987,0,9,nan,nan,nan
987,0,10,13.20822,8.7527276,-4.4554922
987,0,11,nan,nan,nan
987,0,12,nan,nan,nan
987,0,13,nan,nan,nan
987,0,14,nan,nan,nan
987,0,15,22.566507,16.784028,-5.7824793
987,0,16,24.015861,19.909708,-4.1061526
987,0,17,25.371267,22.840269,-2.530998
987,0,18,26.649859,26.629831,-0.020028521
987,0,19,27.88753,29.920316,2.032786
987,0,20,29.140483,33.440232,4.2997483
987,0,21,30.428785,37.380724,6.951939
987,0,22,nan,nan,nan
987,0,23,nan,nan,nan
987,0,24,nan,nan,nan
987,0,25,36.10944,46.96655,10.85711
987,0,26,nan,nan,nan
987,0,27,nan,nan,nan
987,0,28,nan,nan,nan
987,0,29,nan,nan,nan
987,0,30,41.336917,47.999986,6.6630698
988,0,0,1.1148035,0,-1.1148035
988,0,1,nan,nan,nan
988,0,2,nan,nan,nan
988,0,3,nan,nan,nan
988,0,4,nan,nan,nan
988,0,5,3.6039873,1.5948192,-2.0091681
988,0,6,nan,nan,nan
988,0,7,nan,nan,nan
988,0,8,nan,nan,nan
988,0,9,nan,nan,nan
988,0,10,9.3660109,6.5961961,-2.7698149
988,0,11,nan,nan,nan
988,0,12,nan,nan,nan
988,0,13,nan,nan,nan
988,0,14,nan,nan,nan
988,0,15,17.700324,12.540837,-5.1594869
988,0,16,19.506013,14.071514,-5.4344996
988,0,17,21.361906,17.303163,-4.0587423
988,0,18,23.293062,21.382971,-1.9100917
988,0,19,25.336469,24.472622,-0.86384691
988,0,20,27.439273,27.440201,0.00092807876
988,0,21,29.49183,30.942513,1.4506832
988,0,22,nan,nan,nan
988,0,23,nan,nan,nan
988,0,24,nan,nan,nan
988,0,25,36.050484,44.303789,8.253305
988,0,26,nan,nan,nan
988,0,27,nan,nan,nan
988,0,28,nan,nan,nan
988,0,29,nan,nan,nan
988,0,30,42.5336,47.970866,5.4372651
989,0,0,1.4251903,0.16068073,-1.2645095
989,0,1,nan,nan,nan
989,0,2,nan,nan,nan
989,0,3,nan,nan,nan
989,0,4,nan,nan,nan
989,0,5,4.7117802,1.4969432,-3.214837
989,0,6,nan,nan,nan
989,0,7,nan,nan,nan
989,0,8,nan,nan,nan
989,0,9,nan,nan,nan
989,0,10,11.029669,5.4436827,-5.5859862
989,0,11,nan,nan,nan
989,0,12,nan,nan,nan
989,0,13,nan,nan,nan
989,0,14,nan,nan,nan
989,0,15,20.395624,11.002566,-9.3930578
989,0,16,nan,nan,nan
989,0,17,nan,nan,nan
989,0,18,nan,nan,nan
989,0,19,26.180771,22.867676,-3.3130945
989,0,20,27.38272,25.669502,-1.713218
989,0,21,28.616099,29.366826,0.75072701
989,0,22,29.915547,32.464833,2.5492858
989,0,23,31.228802,36.189091,4.9602897
989,0,24,32.4689,38.705318,6.2364181
989,0,25,33.604951,41.68935,8.0843996
989,0,26,nan,nan,nan
989,0,27,nan,nan,nan
989,0,28,nan,nan,nan
989,0,29,nan,nan,nan
989,0,30,37.894672,47.866626,9.9719538
990,0,0,0.19884339,0.013820429,-0.18502296
990,0,1,nan,nan,nan
990,0,2,nan,nan,nan
990,0,3,nan,nan,nan
990,0,4,nan,nan,nan
990,0,5,1.1797525,0.74823006,-0.43152239
990,0,6,nan,nan,nan
990,0,7,nan,nan,nan
990,0,8,nan,nan,nan
990,0,9,nan,nan,nan
990,0,10,3.8472302,2.9112711,-0.93595902
990,0,11,nan,nan,nan
990,0,12,nan,nan,nan
990,0,13,nan,nan,nan
990,0,14,nan,nan,nan
990,0,15,10.474505,8.0915526,-2.3829526
990,0,16,nan,nan,nan
990,0,17,nan,nan,nan
990,0,18,nan,nan,nan
990,0,19,19.122892,16.304584,-2.8183084
990,0,20,21.604422,19.184217,-2.4202041
990,0,21,24.119271,22.380163,-1.7391076
990,0,22,26.576702,25.741369,-0.83533304
990,0,23,28.794193,29.035948,0.24175544
990,0,24,30.803408,32.197943,1.3945352
990,0,25,32.695223,35.74806,3.0528369
990,0,26,nan,nan,nan
990,0,27,nan,nan,nan
990,0,28,nan,nan,nan
990,0,29,nan,nan,nan
990,0,30,40.730091,47.353236,6.6231445
991,0,0,1.4513288,0.085753853,-1.365575
991,0,1,nan,nan,nan
991,0,2,nan,nan,nan
991,0,3,nan,nan,nan
991,0,4,nan,nan,nan
991,0,5,5.2573413,2.5417312,-2.7156101
991,0,6,nan,nan,nan
991,0,7,nan,nan,nan
991,0,8,nan,nan,nan
991,0,9,nan,nan,nan
991,0,10,13.656937,10.135426,-3.521511
991,0,11,nan,nan,nan
991,0,12,nan,nan,nan
991,0,13,nan,nan,nan
991,0,14,nan,nan,nan
991,0,15,23.533728,19.360652,-4.1730759
991,0,16,25.355883,22.498048,-2.8578351
991,0,17,27.186513,25.593849,-1.5926641
991,0,18,29.051923,29.211888,0.15996588
991,0,19,30.959238,33.193945,2.234706
991,0,20,32.837744,36.538413,3.7006693
991,0,21,34.611631,39.920564,5.3089337
991,0,22,nan,nan,nan
991,0,23,nan,nan,nan
991,0,24,nan,nan,nan
991,0,25,39.869331,47.529519,7.6601884
991,0,26,nan,nan,nan
991,0,27,nan,nan,nan
991,0,28,nan,nan,nan
991,0,29,nan,nan,nan
991,0,30,43.2832,48,4.7167997
992,0,0,0.45306669,0,-0.45306669
992,0,1,nan,nan,nan
992,0,2,nan,nan,nan
992,0,3,nan,nan,nan
992,0,4,nan,nan,nan
992,0,5,2.8828745,0.25166366,-2.6312108
992,0,6,nan,nan,nan
992,0,7,nan,nan,nan
992,0,8,nan,nan,nan
992,0,9,nan,nan,nan
992,0,10,7.9134035,4.0368646,-3.8765389
992,0,11,nan,nan,nan
992,0,12,nan,nan,nan
992,0,13,nan,nan,nan
992,0,14,nan,nan,nan
992,0,15,16.727843,10.685765,-6.0420779
992,0,16,nan,nan,nan
992,0,17,nan,nan,nan
992,0,18,nan,nan,nan
992,0,19,24.289544,19.711718,-4.5778255
992,0,20,25.945363,21.241069,-4.7042936
992,0,21,27.477231,24.05451,-3.4227205
992,0,22,28.810205,27.703515,-1.1066905
992,0,23,29.963275,31.492831,1.5295569
992,0,24,31.087756,35.360822,4.2730659
992,0,25,32.278477,38.84721,6.5687334
992,0,26,nan,nan,nan
992,0,27,nan,nan,nan
992,0,28,nan,nan,nan
992,0,29,nan,nan,nan
992,0,30,38.07259,47.826384,9.7537941
993,0,0,0.12978813,0.02025945,-0.10952868
993,0,1,nan,nan,nan
993,0,2,nan,nan,nan
993,0,3,nan,nan,nan
993,0,4,nan,nan,nan
993,0,5,1.2301472,0.50705305,-0.72309411
993,0,6,nan,nan,nan
993,0,7,nan,nan,nan
993,0,8,nan,nan,nan
993,0,9,nan,nan,nan
993,0,10,5.1422169,3.0246359,-2.117581
993,0,11,nan,nan,nan
993,0,12,nan,nan,nan
993,0,13,nan,nan,nan
993,0,14,nan,nan,nan
993,0,15,12.034403,10.048177,-1.9862255
993,0,16,nan,nan,nan
993,0,17,nan,nan,nan
993,0,18,nan,nan,nan
993,0,19,nan,nan,nan
993,0,20,22.165734,18.04488,-4.1208549
993,0,21,nan,nan,nan
993,0,22,nan,nan,nan
993,0,23,28.788359,26.465524,-2.3228347
993,0,24,30.841994,30.419712,-0.42228233
993,0,25,32.678826,34.6905,2.0116741
993,0,26,34.284821,38.603506,4.3186844
993,0,27,35.640698,42.00818,6.3674818
993,0,28,36.792893,44.67163,7.8787371
993,0,29,37.778717,46.395107,8.6163902
993,0,30,38.662074,47.336928,8.6748537
994,0,0,2.3087795,0.17924874,-2.1295308
994,0,1,nan,nan,nan
994,0,2,nan,nan,nan
994,0,3,nan,nan,nan
994,0,4,nan,nan,nan
994,0,5,5.6518137,2.2442384,-3.4075753
994,0,6,nan,nan,nan
994,0,7,nan,nan,nan
994,0,8,nan,nan,nan
994,0,9,nan,nan,nan
994,0,10,12.638969,6.815172,-5.8237973
994,0,11,nan,nan,nan
994,0,12,nan,nan,nan
994,0,13,nan,nan,nan
994,0,14,nan,nan,nan
994,0,15,21.350125,14.457514,-6.8926112
994,0,16,22.885827,16.468548,-6.4172791
994,0,17,24.279679,19.515324,-4.7643549
994,0,18,25.548284,22.671404,-2.8768801
994,0,19,26.731712,24.78542,-1.9462921
994,0,20,27.878865,27.95314,0.074275184
994,0,21,29.043564,32.712414,3.6688496
994,0,22,nan,nan,nan
994,0,23,nan,nan,nan
994,0,24,nan,nan,nan
994,0,25,34.295419,44.754289,10.458871
994,0,26,nan,nan,nan
994,0,27,nan,nan,nan
994,0,28,nan,nan,nan
994,0,29,nan,nan,nan
994,0,30,38.651604,47.9991,9.3474958
995,0,0,1.313065,0.055254535,-1.2578105
995,0,1,nan,nan,nan
995,0,2,nan,nan,nan
995,0,3,nan,nan,nan
995,0,4,nan,nan,nan
995,0,5,5.180961,2.1380444,-3.0429166
995,0,6,nan,nan,nan
995,0,7,nan,nan,nan
995,0,8,nan,nan,nan
995,0,9,nan,nan,nan
995,0,10,11.244402,7.7068165,-3.5375859
995,0,11,nan,nan,nan
995,0,12,nan,nan,nan
995,0,13,nan,nan,nan
995,0,14,nan,nan,nan
995,0,15,21.45577,15.42256,-6.0332101
995,0,16,23.327388,17.754291,-5.5730968
995,0,17,24.992305,19.845144,-5.1471612
995,0,18,26.505996,22.947164,-3.5588322
995,0,19,27.848054,26.359039,-1.489015
995,0,20,29.030343,29.776535,0.74619163
995,0,21,30.247566,33.903043,3.6554771
995,0,22,nan,nan,nan
995,0,23,nan,nan,nan
995,0,24,nan,nan,nan
995,0,25,35.488243,45.729236,10.240993
995,0,26,nan,nan,nan
995,0,27,nan,nan,nan
995,0,28,nan,nan,nan
995,0,29,nan,nan,nan
995,0,30,40.423743,47.999742,7.5759992
996,0,0,0.90968686,0,-0.90968686
996,0,1,nan,nan,nan
996,0,2,nan,nan,nan
996,0,3,nan,nan,nan
996,0,4,nan,nan,nan
996,0,5,3.7844376,0.70603468,-3.0784029
996,0,6,nan,nan,nan
996,0,7,nan,nan,nan
996,0,8,nan,nan,nan
996,0,9,nan,nan,nan
996,0,10,8.6883801,1.8971757,-6.7912044
996,0,11,nan,nan,nan
996,0,12,nan,nan,nan
996,0,13,nan,nan,nan
996,0,14,nan,nan,nan
996,0,15,17.093713,2.4392628,-14.65445
996,0,16,nan,nan,nan
996,0,17,nan,nan,nan
996,0,18,nan,nan,nan
996,0,19,23.451115,15.10905,-8.3420644
996,0,20,24.703909,18.840318,-5.8635901
996,0,21,25.791535,22.108035,-3.6834998
996,0,22,26.765216,22.963506,-3.8017104
996,0,23,27.658298,25.695163,-1.9631351
996,0,24,28.507924,29.812098,1.3041748
996,0,25,29.370996,34.546929,5.1759328
996,0,26,nan,nan,nan
996,0,27,nan,nan,nan
996,0,28,nan,nan,nan
996,0,29,nan,nan,nan
996,0,30,34.261985,45.042339,10.780354
997,0,0,1.0771676,0.086636858,-0.99053074
997,0,1,nan,nan,nan
997,0,2,nan,nan,nan
997,0,3,nan,nan,nan
997,0,4,nan,nan,nan
997,0,5,4.3995437,1.2755958,-3.1239479
997,0,6,nan,nan,nan
997,0,7,nan,nan,nan
997,0,8,nan,nan,nan
997,0,9,nan,nan,nan
997,0,10,10.750274,5.5441986,-5.2060755
997,0,11,nan,nan,nan
997,0,12,nan,nan,nan
997,0,13,nan,nan,nan
997,0,14,nan,nan,nan
997,0,15,20.277495,14.331639,-5.9458552
997,0,16,nan,nan,nan
997,0,17,nan,nan,nan
997,0,18,nan,nan,nan
997,0,19,27.16126,22.409096,-4.7521632
997,0,20,28.546718,26.023521,-2.5231968
997,0,21,29.838072,29.123885,-0.71418708
997,0,22,31.058468,33.149567,2.091099
997,0,23,32.186934,36.185335,3.9984015
997,0,24,33.264586,39.808033,6.5434473
997,0,25,34.310836,42.600849,8.2900136
997,0,26,nan,nan,nan
