snr_db,gmd,ucd,gain_ucd_vs_gmd,gmd_ber,ucd_ber,gmd_leakage,ucd_leakage
10.0,3.4525476716271597,5.998692495290703,2.546144823663543,0.387744140625,0.3398356119791667,0.0336685455197136,0.03366854551971365
15.0,11.622963876375525,16.102793727413268,4.479829851037742,0.26460774739583337,0.22500813802083336,0.013044696318156745,0.01304469631815675
20.0,24.444460640344822,28.647692691867935,4.203232051523113,0.1420654296875,0.11959635416666667,0.004567010505273163,0.004567010505273169
25.0,35.08916993373754,39.31540154633709,4.226231612599555,0.06711425781250001,0.04742838541666667,0.0018276063734650975,0.0018276063734650933
30.0,44.71742031509752,45.96940522754905,1.2519849124515332,0.014217122395833334,0.009757486979166665,0.0006180461649821247,0.0006180461649821643
35.0,47.734859445557056,47.86136691195562,0.12650746639856436,0.0007975260416666668,0.000439453125,0.00019505356305344154,0.00019505356305340765
40.0,47.999999999995495,47.99999999999032,-5.172751116333529e-12,0.0,0.0,7.337946497395336e-05,7.337946497399796e-05
