snr_db,svd,gmd,ucd,gain_gmd_vs_svd,gain_ucd_vs_svd,gain_ucd_vs_gmd,svd_ber,gmd_ber,ucd_ber,svd_leakage,gmd_leakage,ucd_leakage
10.0,15.036191296276362,12.10800901797363,12.418624548398347,-2.9281822783027316,-2.6175667478780156,0.310615530424716,0.2667168511284722,0.26739773220486107,0.2638346354166667,0.0,0.0,0.0
