snr_db,gmd,ucd,gain_ucd_vs_gmd,gmd_ber,ucd_ber,gmd_leakage,ucd_leakage
10.0,10.822230374716693,12.546711023150012,1.7244806484333193,0.2815348307291667,0.2571695963541667,0.0,0.0
15.0,24.73705060615633,25.535870175570977,0.7988195694146469,0.15381673177083338,0.14689127604166666,0.0,0.0
20.0,38.36853960007535,38.61360372591503,0.24506412583967574,0.05829264322916666,0.056363932291666675,0.0,0.0
25.0,46.54067656791899,46.57368183286174,0.03300526494274436,0.0078857421875,0.007698567708333333,0.0,0.0
30.0,47.95982083324119,47.96180207937891,0.001981246137724213,0.00021158854166666665,0.00018717447916666668,0.0,0.0
