snr_db,svd,gmd,ucd,gain_gmd_vs_svd,gain_ucd_vs_svd,gain_ucd_vs_gmd,svd_ber,gmd_ber,ucd_ber,svd_leakage,gmd_leakage,ucd_leakage
10.0,15.900874420928815,16.28532192177429,16.238253617360776,0.3844475008454751,0.3373791964319608,-0.047068304413514284,0.10872395833333333,0.10677083333333333,0.103515625,0.0,0.0,0.0
