snr_db,gmd,ucd,gain_ucd_vs_gmd,gmd_ber,ucd_ber,gmd_leakage,ucd_leakage
10.0,5.5904063669504875,7.513842839144161,1.9234364721936732,0.337646484375,0.3208902994791667,0.03677765005541278,0.036777650055412815
15.0,16.59600713576372,19.538095967587715,2.9420888318239946,0.20764973958333335,0.19079589843749997,0.014532127972649054,0.014532127972649092
20.0,30.44042717428498,33.461087627957276,3.0206604536722956,0.09673665364583332,0.08369954427083333,0.005084119255405679,0.005084119255405656
25.0,42.180632164526614,44.096200912974794,1.9155687484481803,0.02667643229166667,0.019319661458333335,0.0018995331286483304,0.0018995331286483542
30.0,47.57411499852919,47.79242566735773,0.21831066882854344,0.0016764322916666668,0.0009602864583333334,0.0006550363172639141,0.0006550363172639358
35.0,47.99997375670401,47.999998879195644,2.512249163544311e-05,0.0,0.0,0.00022690222247121177,0.00022690222247119494
40.0,48.0,48.0,0.0,0.0,0.0,8.06103042396088e-05,8.061030423960129e-05
