snr_db,gmd,ucd,gain_ucd_vs_gmd,gmd_ber,ucd_ber,gmd_leakage,ucd_leakage
10.0,6.9398946322425985,6.794189628425618,-0.14570500381698093,0.34022623697916665,0.2945556640625,0.0,0.0
15.0,18.796183016405656,17.228391127959966,-1.56779188844569,0.20699055989583331,0.18636881510416667,0.0,0.0
20.0,32.668541463841066,30.49825631988761,-2.170285143953457,0.09738769531250001,0.09063313802083334,0.0,0.0
25.0,43.3082007747624,41.33624879549029,-1.9719519792721059,0.027685546875000005,0.0275390625,0.0,0.0
30.0,47.47196406877537,47.37819374408991,-0.0937703246854582,0.0027913411458333334,0.003035481770833333,0.0,0.0
