snr_db,svd,gmd,ucd,gain_gmd_vs_svd,gain_ucd_vs_svd,gain_ucd_vs_gmd,svd_ber,gmd_ber,ucd_ber,svd_leakage,gmd_leakage,ucd_leakage
10.0,9.281163581027753,7.181579888681137,9.979738500798831,-2.0995836923466165,0.6985749197710778,2.7981586121176942,0.318359375,0.3063151041666667,0.29296875,0.03927498964616675,0.039274989646166755,0.03927498964616669
