channel_index,config_id,threshold_db,crossing_type,delta_min,delta_max
1027,1,20.428296,single_cross,-2.4522178,6.2955882
1028,1,18.11678,single_cross,-1.9844112,4.8169438
1029,1,21.55583,single_cross,-1.9597752,6.2386932
1030,1,18.887103,single_cross,-1.6523072,4.2419496
1031,1,16.47044,single_cross,-1.2013443,3.4848658
1032,1,19.186846,single_cross,-2.630991,6.8995981
1033,1,17.946811,single_cross,-1.8606017,4.1985131
1034,1,18.728028,single_cross,-2.3683796,5.33397
1035,1,19.268474,single_cross,-3.3389119,6.1831367
1036,1,18.021556,single_cross,-3.1023693,8.0858401
1037,1,19.394464,single_cross,-1.8325811,3.5051678
1038,1,16.659787,single_cross,-1.131355,3.083375
1039,1,19.314209,single_cross,-1.9114316,4.7501956
1040,1,16.987869,single_cross,-2.1218911,5.1512178
1041,1,19.231718,single_cross,-2.1342515,5.2077278
1042,1,18.067584,single_cross,-2.8533124,6.9246127
1043,1,16.241036,single_cross,-1.6048758,3.9803308
1044,1,17.599116,single_cross,-1.8484067,4.9265407
1045,1,21.075318,single_cross,-3.0867519,7.8796119
1046,1,20.011957,single_cross,-1.8506377,5.8504894
1047,1,17.11101,single_cross,-2.1103829,6.1315586
1048,1,17.12732,single_cross,-2.5646325,6.09633
1049,1,17.503904,single_cross,-1.9611995,4.9952462
1050,1,18.836258,single_cross,-1.505501,4.6960567
1051,1,17.250865,single_cross,-2.0075102,5.0399173
1052,1,16.739054,single_cross,-1.5100821,4.1419109
1053,1,17.423883,single_cross,-2.2086136,5.035036
1054,1,19.141497,single_cross,-2.3226706,5.4383498
1055,1,19.705681,single_cross,-2.8963786,8.4425598
1056,1,18.199981,single_cross,-2.5268122,5.639545
1057,1,16.66689,single_cross,-2.2330525,4.6336827
1058,1,18.024947,single_cross,-2.3597987,4.1611705
1059,1,20.195038,single_cross,-2.4223456,5.4772939
1060,1,19.563656,single_cross,-3.0476334,6.338034
1061,1,15.453779,single_cross,-1.767679,4.3589879
1062,1,18.083276,single_cross,-2.5394292,5.9820254
1063,1,17.636795,single_cross,-2.9082514,6.7822672
1064,1,19.269758,single_cross,-2.5256958,5.8776703
1065,1,21.242903,single_cross,-3.274374,7.5022457
1066,1,16.750846,single_cross,-1.6616412,6.4141398
1067,1,17.969713,single_cross,-1.4311333,4.4171144
1068,1,20.106527,single_cross,-2.4710728,6.3371949
1069,1,16.282036,single_cross,-1.5647458,3.3088561
1070,1,18.708324,single_cross,-1.7430077,4.6738973
1071,1,20.226123,single_cross,-2.4844889,6.1674322
1072,1,16.863314,single_cross,-2.3194404,5.4664891
1073,1,16.353589,single_cross,-1.8460696,4.6013736
1074,1,15.306624,single_cross,-1.5037879,4.9734117
1075,1,18.906877,single_cross,-2.4133046,4.6496264
1076,1,19.755316,single_cross,-1.6594653,4.2318016
1077,1,17.999484,single_cross,-2.1591047,5.0624795
1078,1,16.499652,single_cross,-1.4541394,3.8493442
1079,1,18.947341,single_cross,-1.7282562,4.5015238
1080,1,18.918678,single_cross,-1.8489886,5.1365339
1081,1,14.596271,single_cross,-1.5206749,3.7260045
1082,1,17.767171,single_cross,-1.5779678,3.5726326
1083,1,18.633272,single_cross,-2.3476417,3.5964546
1084,1,21.319505,single_cross,-2.7508594,7.1909073
1085,1,20.170076,single_cross,-2.6071022,5.7617446
1086,1,17.690278,single_cross,-2.7522569,5.9807649
1087,1,18.078848,single_cross,-2.525257,6.9933876
1088,1,21.654684,single_cross,-3.4783631,6.9020012
1089,1,20.708528,single_cross,-1.0669937,3.4190193
1090,1,18.026324,single_cross,-2.679045,6.2700524
1091,1,20.795745,single_cross,-1.9571033,4.8188576
1092,1,19.759596,single_cross,-3.150774,8.3377456
1093,1,15.838951,single_cross,-2.8296513,7.3475627
1094,1,16.825394,single_cross,-2.1005122,5.057891
1095,1,18.458023,single_cross,-2.3052297,5.8549951
1096,1,16.839224,single_cross,-2.4251901,5.7591385
1097,1,20.523942,single_cross,-3.085904,8.4190787
1098,1,18.487473,single_cross,-3.3817792,7.6318679
1099,1,17.226445,single_cross,-2.6209506,6.2643854
